file,type,line,frame
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/wakatime.test.js,Duplicate Assert,"{'line': 138, 'column': 4, 'index': 3543}","  136 |     await wakatime(req, res);
     |           ^ Eager Test
  37 |     expect(kFormatter(500, 1)).toBe(""0.5k"");
  38 |     expect(kFormatter(1000, 1)).toBe(""1.0k"");
  39 |     expect(kFormatter(1200, 1)).toBe(""1.2k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 37, 'column': 11, 'index': 1356}","  35 |     expect(kFormatter(1, 1)).toBe(""0.0k"");
  36 |     expect(kFormatter(-1, 1)).toBe(""-0.0k"");
> 37 |     expect(kFormatter(500, 1)).toBe(""0.5k"");
     |           ^ Eager Test
  38 |     expect(kFormatter(1000, 1)).toBe(""1.0k"");
  39 |     expect(kFormatter(1200, 1)).toBe(""1.2k"");
  40 |     expect(kFormatter(10000, 1)).toBe(""10.0k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 38, 'column': 11, 'index': 1401}","  36 |     expect(kFormatter(-1, 1)).toBe(""-0.0k"");
  37 |     expect(kFormatter(500, 1)).toBe(""0.5k"");
> 38 |     expect(kFormatter(1000, 1)).toBe(""1.0k"");
     |           ^ Eager Test
  39 |     expect(kFormatter(1200, 1)).toBe(""1.2k"");
  40 |     expect(kFormatter(10000, 1)).toBe(""10.0k"");
  41 |     expect(kFormatter(12345, 1)).toBe(""12.3k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 39, 'column': 11, 'index': 1447}","  37 |     expect(kFormatter(500, 1)).toBe(""0.5k"");
  38 |     expect(kFormatter(1000, 1)).toBe(""1.0k"");
> 39 |     expect(kFormatter(1200, 1)).toBe(""1.2k"");
     |           ^ Eager Test
  40 |     expect(kFormatter(10000, 1)).toBe(""10.0k"");
  41 |     expect(kFormatter(12345, 1)).toBe(""12.3k"");
  42 |     expect(kFormatter(99900, 1)).toBe(""99.9k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 40, 'column': 11, 'index': 1493}","  38 |     expect(kFormatter(1000, 1)).toBe(""1.0k"");
  39 |     expect(kFormatter(1200, 1)).toBe(""1.2k"");
> 40 |     expect(kFormatter(10000, 1)).toBe(""10.0k"");
     |           ^ Eager Test
  41 |     expect(kFormatter(12345, 1)).toBe(""12.3k"");
  42 |     expect(kFormatter(99900, 1)).toBe(""99.9k"");
  43 |     expect(kFormatter(9900000, 1)).toBe(""9900.0k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 41, 'column': 11, 'index': 1541}","  39 |     expect(kFormatter(1200, 1)).toBe(""1.2k"");
  40 |     expect(kFormatter(10000, 1)).toBe(""10.0k"");
> 41 |     expect(kFormatter(12345, 1)).toBe(""12.3k"");
     |           ^ Eager Test
  42 |     expect(kFormatter(99900, 1)).toBe(""99.9k"");
  43 |     expect(kFormatter(9900000, 1)).toBe(""9900.0k"");
  44 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 42, 'column': 11, 'index': 1589}","  40 |     expect(kFormatter(10000, 1)).toBe(""10.0k"");
  41 |     expect(kFormatter(12345, 1)).toBe(""12.3k"");
> 42 |     expect(kFormatter(99900, 1)).toBe(""99.9k"");
     |           ^ Eager Test
  43 |     expect(kFormatter(9900000, 1)).toBe(""9900.0k"");
  44 |   });
  45 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 43, 'column': 11, 'index': 1637}","  41 |     expect(kFormatter(12345, 1)).toBe(""12.3k"");
  42 |     expect(kFormatter(99900, 1)).toBe(""99.9k"");
> 43 |     expect(kFormatter(9900000, 1)).toBe(""9900.0k"");
     |           ^ Eager Test
  44 |   });
  45 |
  46 |   it(""kFormatter: should format numbers correctly with 2 decimal precision"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 47, 'column': 11, 'index': 1781}","  45 |
  46 |   it(""kFormatter: should format numbers correctly with 2 decimal precision"", () => {
> 47 |     expect(kFormatter(1, 2)).toBe(""0.00k"");
     |           ^ Eager Test
  48 |     expect(kFormatter(-1, 2)).toBe(""-0.00k"");
  49 |     expect(kFormatter(500, 2)).toBe(""0.50k"");
  50 |     expect(kFormatter(1000, 2)).toBe(""1.00k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 48, 'column': 11, 'index': 1825}","  46 |   it(""kFormatter: should format numbers correctly with 2 decimal precision"", () => {
  47 |     expect(kFormatter(1, 2)).toBe(""0.00k"");
> 48 |     expect(kFormatter(-1, 2)).toBe(""-0.00k"");
     |           ^ Eager Test
  49 |     expect(kFormatter(500, 2)).toBe(""0.50k"");
  50 |     expect(kFormatter(1000, 2)).toBe(""1.00k"");
  51 |     expect(kFormatter(1200, 2)).toBe(""1.20k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 49, 'column': 11, 'index': 1871}","  47 |     expect(kFormatter(1, 2)).toBe(""0.00k"");
  48 |     expect(kFormatter(-1, 2)).toBe(""-0.00k"");
> 49 |     expect(kFormatter(500, 2)).toBe(""0.50k"");
     |           ^ Eager Test
  50 |     expect(kFormatter(1000, 2)).toBe(""1.00k"");
  51 |     expect(kFormatter(1200, 2)).toBe(""1.20k"");
  52 |     expect(kFormatter(10000, 2)).toBe(""10.00k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 50, 'column': 11, 'index': 1917}","  48 |     expect(kFormatter(-1, 2)).toBe(""-0.00k"");
  49 |     expect(kFormatter(500, 2)).toBe(""0.50k"");
> 50 |     expect(kFormatter(1000, 2)).toBe(""1.00k"");
     |           ^ Eager Test
  51 |     expect(kFormatter(1200, 2)).toBe(""1.20k"");
  52 |     expect(kFormatter(10000, 2)).toBe(""10.00k"");
  53 |     expect(kFormatter(12345, 2)).toBe(""12.35k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 51, 'column': 11, 'index': 1964}","  49 |     expect(kFormatter(500, 2)).toBe(""0.50k"");
  50 |     expect(kFormatter(1000, 2)).toBe(""1.00k"");
> 51 |     expect(kFormatter(1200, 2)).toBe(""1.20k"");
     |           ^ Eager Test
  52 |     expect(kFormatter(10000, 2)).toBe(""10.00k"");
  53 |     expect(kFormatter(12345, 2)).toBe(""12.35k"");
  54 |     expect(kFormatter(99900, 2)).toBe(""99.90k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 52, 'column': 11, 'index': 2011}","  50 |     expect(kFormatter(1000, 2)).toBe(""1.00k"");
  51 |     expect(kFormatter(1200, 2)).toBe(""1.20k"");
> 52 |     expect(kFormatter(10000, 2)).toBe(""10.00k"");
     |           ^ Eager Test
  53 |     expect(kFormatter(12345, 2)).toBe(""12.35k"");
  54 |     expect(kFormatter(99900, 2)).toBe(""99.90k"");
  55 |     expect(kFormatter(9900000, 2)).toBe(""9900.00k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 53, 'column': 11, 'index': 2060}","  51 |     expect(kFormatter(1200, 2)).toBe(""1.20k"");
  52 |     expect(kFormatter(10000, 2)).toBe(""10.00k"");
> 53 |     expect(kFormatter(12345, 2)).toBe(""12.35k"");
     |           ^ Eager Test
  54 |     expect(kFormatter(99900, 2)).toBe(""99.90k"");
  55 |     expect(kFormatter(9900000, 2)).toBe(""9900.00k"");
  56 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 54, 'column': 11, 'index': 2109}","  52 |     expect(kFormatter(10000, 2)).toBe(""10.00k"");
  53 |     expect(kFormatter(12345, 2)).toBe(""12.35k"");
> 54 |     expect(kFormatter(99900, 2)).toBe(""99.90k"");
     |           ^ Eager Test
  55 |     expect(kFormatter(9900000, 2)).toBe(""9900.00k"");
  56 |   });
  57 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 55, 'column': 11, 'index': 2158}","  53 |     expect(kFormatter(12345, 2)).toBe(""12.35k"");
  54 |     expect(kFormatter(99900, 2)).toBe(""99.90k"");
> 55 |     expect(kFormatter(9900000, 2)).toBe(""9900.00k"");
     |           ^ Eager Test
  56 |   });
  57 |
  58 |   it(""formatBytes: should return expected values"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 59, 'column': 11, 'index': 2277}","  57 |
  58 |   it(""formatBytes: should return expected values"", () => {
> 59 |     expect(formatBytes(0)).toBe(""0 B"");
     |           ^ Eager Test
  60 |     expect(formatBytes(100)).toBe(""100.0 B"");
  61 |     expect(formatBytes(1024)).toBe(""1.0 KB"");
  62 |     expect(formatBytes(1024 * 1024)).toBe(""1.0 MB"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 60, 'column': 11, 'index': 2317}","  58 |   it(""formatBytes: should return expected values"", () => {
  59 |     expect(formatBytes(0)).toBe(""0 B"");
> 60 |     expect(formatBytes(100)).toBe(""100.0 B"");
     |           ^ Eager Test
  61 |     expect(formatBytes(1024)).toBe(""1.0 KB"");
  62 |     expect(formatBytes(1024 * 1024)).toBe(""1.0 MB"");
  63 |     expect(formatBytes(1024 * 1024 * 1024)).toBe(""1.0 GB"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 61, 'column': 11, 'index': 2363}","  59 |     expect(formatBytes(0)).toBe(""0 B"");
  60 |     expect(formatBytes(100)).toBe(""100.0 B"");
> 61 |     expect(formatBytes(1024)).toBe(""1.0 KB"");
     |           ^ Eager Test
  62 |     expect(formatBytes(1024 * 1024)).toBe(""1.0 MB"");
  63 |     expect(formatBytes(1024 * 1024 * 1024)).toBe(""1.0 GB"");
  64 |     expect(formatBytes(1024 * 1024 * 1024 * 1024)).toBe(""1.0 TB"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 62, 'column': 11, 'index': 2409}","  60 |     expect(formatBytes(100)).toBe(""100.0 B"");
  61 |     expect(formatBytes(1024)).toBe(""1.0 KB"");
> 62 |     expect(formatBytes(1024 * 1024)).toBe(""1.0 MB"");
     |           ^ Eager Test
  63 |     expect(formatBytes(1024 * 1024 * 1024)).toBe(""1.0 GB"");
  64 |     expect(formatBytes(1024 * 1024 * 1024 * 1024)).toBe(""1.0 TB"");
  65 |     expect(formatBytes(1024 * 1024 * 1024 * 1024 * 1024)).toBe(""1.0 PB"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 63, 'column': 11, 'index': 2462}","  61 |     expect(formatBytes(1024)).toBe(""1.0 KB"");
  62 |     expect(formatBytes(1024 * 1024)).toBe(""1.0 MB"");
> 63 |     expect(formatBytes(1024 * 1024 * 1024)).toBe(""1.0 GB"");
     |           ^ Eager Test
  64 |     expect(formatBytes(1024 * 1024 * 1024 * 1024)).toBe(""1.0 TB"");
  65 |     expect(formatBytes(1024 * 1024 * 1024 * 1024 * 1024)).toBe(""1.0 PB"");
  66 |     expect(formatBytes(1024 * 1024 * 1024 * 1024 * 1024 * 1024)).toBe(""1.0 EB"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 64, 'column': 11, 'index': 2522}","  62 |     expect(formatBytes(1024 * 1024)).toBe(""1.0 MB"");
  63 |     expect(formatBytes(1024 * 1024 * 1024)).toBe(""1.0 GB"");
> 64 |     expect(formatBytes(1024 * 1024 * 1024 * 1024)).toBe(""1.0 TB"");
     |           ^ Eager Test
  65 |     expect(formatBytes(1024 * 1024 * 1024 * 1024 * 1024)).toBe(""1.0 PB"");
  66 |     expect(formatBytes(1024 * 1024 * 1024 * 1024 * 1024 * 1024)).toBe(""1.0 EB"");
  67 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 65, 'column': 11, 'index': 2589}","  63 |     expect(formatBytes(1024 * 1024 * 1024)).toBe(""1.0 GB"");
  64 |     expect(formatBytes(1024 * 1024 * 1024 * 1024)).toBe(""1.0 TB"");
> 65 |     expect(formatBytes(1024 * 1024 * 1024 * 1024 * 1024)).toBe(""1.0 PB"");
     |           ^ Eager Test
  66 |     expect(formatBytes(1024 * 1024 * 1024 * 1024 * 1024 * 1024)).toBe(""1.0 EB"");
  67 |
  68 |     expect(formatBytes(1234 * 1024)).toBe(""1.2 MB"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 66, 'column': 11, 'index': 2663}","  64 |     expect(formatBytes(1024 * 1024 * 1024 * 1024)).toBe(""1.0 TB"");
  65 |     expect(formatBytes(1024 * 1024 * 1024 * 1024 * 1024)).toBe(""1.0 PB"");
> 66 |     expect(formatBytes(1024 * 1024 * 1024 * 1024 * 1024 * 1024)).toBe(""1.0 EB"");
     |           ^ Eager Test
  67 |
  68 |     expect(formatBytes(1234 * 1024)).toBe(""1.2 MB"");
  69 |     expect(formatBytes(123.4 * 1024)).toBe(""123.4 KB"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 68, 'column': 11, 'index': 2745}","  66 |     expect(formatBytes(1024 * 1024 * 1024 * 1024 * 1024 * 1024)).toBe(""1.0 EB"");
  67 |
> 68 |     expect(formatBytes(1234 * 1024)).toBe(""1.2 MB"");
     |           ^ Eager Test
  69 |     expect(formatBytes(123.4 * 1024)).toBe(""123.4 KB"");
  70 |   });
  71 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Eager Test,"{'line': 69, 'column': 11, 'index': 2798}","  67 |
  68 |     expect(formatBytes(1234 * 1024)).toBe(""1.2 MB"");
> 69 |     expect(formatBytes(123.4 * 1024)).toBe(""123.4 KB"");
     |           ^ Eager Test
  70 |   });
  71 |
  72 |   it(""wrapTextMultiline: should not wrap small texts"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Lazy Test,"{'line': 10, 'column': 11, 'index': 259}","   8 | describe(""Test fmt.js"", () => {
   9 |   it(""kFormatter: should format numbers correctly by default"", () => {
> 10 |     expect(kFormatter(1)).toBe(1);
     |           ^ Lazy Test
  11 |     expect(kFormatter(-1)).toBe(-1);
  12 |     expect(kFormatter(500)).toBe(500);
  13 |     expect(kFormatter(1000)).toBe(""1k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Lazy Test,"{'line': 22, 'column': 11, 'index': 726}","  20 |
  21 |   it(""kFormatter: should format numbers correctly with 0 decimal precision"", () => {
> 22 |     expect(kFormatter(1, 0)).toBe(""0k"");
     |           ^ Lazy Test
  23 |     expect(kFormatter(-1, 0)).toBe(""-0k"");
  24 |     expect(kFormatter(500, 0)).toBe(""1k"");
  25 |     expect(kFormatter(1000, 0)).toBe(""1k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Lazy Test,"{'line': 35, 'column': 11, 'index': 1268}","  33 |
  34 |   it(""kFormatter: should format numbers correctly with 1 decimal precision"", () => {
> 35 |     expect(kFormatter(1, 1)).toBe(""0.0k"");
     |           ^ Lazy Test
  36 |     expect(kFormatter(-1, 1)).toBe(""-0.0k"");
  37 |     expect(kFormatter(500, 1)).toBe(""0.5k"");
  38 |     expect(kFormatter(1000, 1)).toBe(""1.0k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Lazy Test,"{'line': 47, 'column': 11, 'index': 1781}","  45 |
  46 |   it(""kFormatter: should format numbers correctly with 2 decimal precision"", () => {
> 47 |     expect(kFormatter(1, 2)).toBe(""0.00k"");
     |           ^ Lazy Test
  48 |     expect(kFormatter(-1, 2)).toBe(""-0.00k"");
  49 |     expect(kFormatter(500, 2)).toBe(""0.50k"");
  50 |     expect(kFormatter(1000, 2)).toBe(""1.00k"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Lazy Test,"{'line': 74, 'column': 26, 'index': 2945}","  72 |   it(""wrapTextMultiline: should not wrap small texts"", () => {
  73 |     {
> 74 |       let multiLineText = wrapTextMultiline(""Small text should not wrap"");
     |                          ^ Lazy Test
  75 |       expect(multiLineText).toEqual([""Small text should not wrap""]);
  76 |     }
  77 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Lazy Test,"{'line': 80, 'column': 24, 'index': 3159}","  78 |
  79 |   it(""wrapTextMultiline: should wrap large texts"", () => {
> 80 |     let multiLineText = wrapTextMultiline(
     |                        ^ Lazy Test
  81 |       ""Hello world long long long text"",
  82 |       20,
  83 |       3,"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/fmt.test.js,Lazy Test,"{'line': 89, 'column': 24, 'index': 3430}","  87 |
  88 |   it(""wrapTextMultiline: should wrap large texts and limit max lines"", () => {
> 89 |     let multiLineText = wrapTextMultiline(
     |                        ^ Lazy Test
